StudentID,MaritalStatusID,ApplicationModeID,ApplicationOrderID,CourseID,QualificationID,QualificationGrade,NationalityID,AdmissionGrade,Displaced,EducationalSpecialNeeds,Debtor,TuitionFeesUpToDate,GenderID,ScholarshipHolder,AgeAtEnrollment,International
1096,1,1,1,9853,1,125,1,114.90,1,0,1,0,0,0,21,0
1097,1,17,1,9670,3,110,1,106.50,1,0,1,0,0,0,20,0
1098,1,1,1,9254,1,130,1,133.90,1,0,0,1,0,0,18,0
1099,1,1,1,9773,1,135,1,124.90,0,0,0,1,0,1,20,0
1100,1,1,2,9500,1,133,1,128.50,1,0,0,1,0,1,19,0
1101,1,1,1,9085,6,122,1,126.20,1,0,0,1,0,0,22,0
1102,1,17,1,9130,1,122,1,121.70,1,0,0,0,0,0,22,0
1103,1,1,2,9853,1,121,1,120,1,0,0,1,0,0,18,0
1104,1,43,1,9147,1,123,1,113.20,0,0,0,1,0,0,21,0
1105,1,1,1,9238,1,128,1,120.30,1,0,0,1,0,0,19,0
1106,1,1,4,171,1,139,1,127.80,1,0,0,1,0,0,19,0
1107,1,1,2,9500,1,124,1,123.30,1,0,0,1,0,1,20,0
1108,1,1,3,9500,1,135,1,126.30,1,0,1,1,0,1,18,0
1109,1,51,1,9991,42,110,1,128.20,0,0,0,0,0,0,22,0
1110,1,17,4,9085,1,138,1,134.90,1,0,0,1,0,0,20,0
1111,1,44,1,9003,39,140,1,140,0,0,0,1,0,0,19,0
1112,1,1,5,9500,1,126,1,115.50,1,0,0,1,0,1,19,0
1113,1,1,2,9500,1,113,1,106.70,1,0,0,1,0,1,20,0
1114,1,39,1,9991,1,120,1,140,0,0,0,1,0,0,25,0
1115,1,1,1,9500,1,145,1,136.60,0,0,0,1,0,1,19,0
1116,1,18,1,9500,1,124,1,119.30,1,0,0,1,0,0,19,0
1117,1,1,1,9070,1,160,1,152,1,0,0,0,0,0,19,0
1118,1,1,1,9500,1,138,1,144.30,0,0,0,1,0,0,20,0
1119,1,39,2,9556,1,130,1,159,1,0,0,1,0,0,25,0
1120,1,17,1,9500,1,127,1,129.50,1,0,0,1,0,1,20,0
1121,1,39,1,9238,1,170,1,140,1,0,0,1,0,0,24,0
1122,1,1,3,9670,1,111,1,105.40,0,0,0,1,0,0,20,0
1123,1,42,1,9500,1,100,1,136,1,0,0,1,0,0,21,0
1124,1,44,1,9003,39,160,1,160,0,0,1,1,0,1,19,0
1125,1,1,1,9773,1,152,1,139.10,0,0,0,1,0,1,19,0
1126,1,1,2,9670,1,144,1,126.90,0,0,0,1,0,1,21,0
1127,1,39,1,9500,3,133.80,1,184,0,0,0,1,0,0,28,0
1128,1,1,1,9238,1,125,1,125,1,0,1,0,0,1,19,0
1129,1,1,1,9147,1,150,1,138.50,0,0,0,1,0,1,18,0
1130,5,17,5,9500,1,143,1,133.50,1,0,0,1,0,1,18,0
1131,1,1,3,9500,1,145,1,141.50,1,0,0,1,0,1,18,0
1132,1,42,1,9500,1,120,1,130,1,0,0,1,0,0,22,0
1133,1,1,1,9147,1,138,1,131,1,0,0,1,0,0,19,0
1134,1,1,1,9500,1,145,1,145,0,0,0,1,0,1,18,0
1135,1,17,1,9254,1,122,1,114.30,0,0,0,0,0,0,20,0
1136,1,44,1,171,39,110,1,108.30,0,0,0,0,0,0,26,0
1137,1,1,3,9070,1,136,1,125.20,1,0,0,1,0,1,18,0
1138,1,1,1,9254,1,145,1,131.70,1,0,0,1,0,1,21,0
1139,1,17,4,9500,1,141,1,126.30,1,0,0,1,0,0,18,0
1140,1,1,1,9085,1,149,1,147.60,1,0,0,1,0,0,20,0
1141,1,1,6,9500,1,130,1,125.10,1,0,0,1,0,0,18,0
1142,1,17,6,9147,1,121,1,123.80,0,0,0,1,0,1,19,0
1143,1,1,1,9670,1,128,1,130.80,1,0,0,1,0,0,20,0
1144,1,1,1,9853,1,152,1,154.10,0,0,1,1,0,1,18,0
1145,1,16,2,9147,1,132,1,122.60,1,0,0,1,0,1,20,0
1146,1,1,2,8014,1,107,1,103.50,1,0,0,1,0,0,22,0
1147,1,1,1,171,1,131,1,132.80,1,0,0,1,0,0,18,0
1148,1,51,1,9991,1,141,1,100,0,0,0,1,0,0,21,0
1149,1,18,2,9853,1,120,1,115.80,0,0,0,1,0,0,18,0
1150,1,1,1,9500,1,148,1,133.80,0,0,0,1,0,0,18,0
1151,1,1,1,9070,1,130,1,118.50,0,1,0,1,0,1,18,0
1152,1,17,1,171,1,145,1,150.30,1,0,0,1,0,0,19,0
1153,1,17,3,9147,1,112,1,107.80,1,0,0,1,0,0,19,0
1154,1,1,1,9500,1,138,1,127.50,1,0,0,1,0,0,19,0
1155,1,1,3,9500,1,135,1,120.50,1,0,0,1,0,0,19,0
1156,1,1,1,9147,1,118,1,117.30,1,0,0,1,0,0,19,0
1157,1,17,1,9254,1,123,1,120.60,1,0,0,0,0,0,19,0
1158,1,16,4,9254,1,126,1,118.70,1,0,0,1,0,1,21,0
1159,1,1,2,9773,1,150,41,130.80,0,0,0,1,0,1,20,1
1160,1,1,1,9147,1,121,1,112.60,1,0,0,1,0,1,20,0
1161,1,39,1,9991,19,133.10,1,117.20,0,0,0,1,0,0,41,0
1162,4,7,1,9500,40,130,1,130,1,0,0,1,0,0,32,0
1163,1,17,3,9500,1,139,1,131.80,1,0,0,1,0,0,18,0
1164,4,39,1,8014,1,160,1,97,0,0,0,1,0,1,35,0
1165,1,39,1,9500,1,110,1,130,0,0,1,0,0,0,32,0
1166,1,39,1,8014,40,140,1,148,0,0,0,1,0,0,37,0
1167,2,39,2,9147,3,130,1,103.40,0,0,0,1,0,0,30,0
1168,1,43,2,9773,1,132,1,127.10,0,0,0,1,1,0,23,0
1169,1,17,2,9773,1,139,1,124,1,0,0,1,0,1,20,0
1170,1,1,1,9670,1,135,1,121.40,0,0,0,1,1,0,21,0
1171,1,1,1,9147,1,117,1,118.10,0,0,0,1,1,0,19,0
1172,1,17,4,9500,1,137,1,121.30,1,0,0,1,1,1,18,0
1173,1,42,1,9119,1,144,1,119.50,0,0,0,1,1,0,18,0
1174,1,39,1,9991,1,130,1,115.20,0,0,0,1,1,0,24,0
1175,1,18,1,9670,1,140,1,130.20,1,0,0,1,1,0,22,0
1176,1,17,4,9254,1,130,1,130,1,0,0,1,1,0,18,0
1177,1,16,2,9238,1,130,1,126.90,1,0,0,1,0,0,18,0
1178,1,1,2,9070,1,152,101,168.50,1,0,0,1,1,0,21,1
1179,4,39,1,9500,1,133.10,1,130,0,0,1,1,0,0,38,0
1180,1,18,1,9556,1,140,1,122.80,0,0,0,1,0,1,19,0
1181,6,39,1,9500,1,133.10,1,110,0,0,0,1,0,0,36,0
1182,1,16,1,9085,1,140,1,127.10,1,0,0,1,0,0,18,0
1183,1,1,3,9500,1,133.10,1,108.50,1,0,0,1,0,0,19,0
1184,1,53,1,9085,42,140,1,138.20,0,0,1,0,0,0,21,0
1185,1,1,2,9500,1,133.10,1,96,1,0,0,1,0,0,19,0
1186,1,1,1,9238,1,135,1,124.50,0,0,0,1,0,1,18,0
1187,2,7,1,9500,3,120,1,120,1,0,0,1,0,0,45,0
1188,1,17,1,9147,1,140,1,132.30,1,0,0,1,0,0,20,0
1189,1,17,1,9254,1,128,1,120.70,1,0,1,1,0,0,18,0
1190,1,1,1,9670,1,141,1,132.60,0,0,0,1,0,1,18,0
1191,1,7,2,9130,3,140,1,140,0,0,0,1,0,0,25,0
1192,1,1,6,9500,1,139,1,124.50,1,0,0,1,0,0,19,0
1193,1,1,1,171,1,142,1,142,1,0,0,1,0,1,18,0
1194,1,7,1,9254,40,130,1,130,0,0,0,1,0,0,39,0
1195,2,39,1,9003,1,130,1,144,0,0,0,1,0,0,29,0
1196,1,17,1,9853,1,125,1,128.50,1,0,0,1,0,0,18,0
1197,1,7,1,9070,3,140,1,140,0,0,0,0,0,0,23,0
1198,1,42,1,9853,1,120,1,113.90,1,0,0,1,0,0,21,0
1199,1,1,1,9238,1,147,1,137.20,0,0,0,0,0,0,18,0
1200,1,7,1,9085,40,140,1,140,1,0,0,1,0,0,23,0
1201,1,1,1,9130,1,161,1,152.30,0,0,0,1,0,0,18,0
1202,2,39,1,8014,19,133.10,1,112.50,0,0,0,1,0,0,32,0
1203,2,39,2,9147,1,150,1,101,0,0,1,0,0,0,29,0
1204,1,1,6,9238,1,113,1,112.30,1,0,1,1,0,1,20,0
1205,1,39,1,9238,1,140,1,114,1,0,0,0,0,0,28,0
1206,1,7,1,9147,3,130,1,130,0,0,0,1,0,0,27,0
1207,1,43,2,9500,1,120,1,121.50,0,0,1,1,0,0,22,0
1208,2,39,1,9003,19,133.10,1,120,0,0,1,1,0,0,37,0
1209,1,7,1,8014,3,130,1,130,0,0,0,0,0,0,28,0
1210,2,39,1,9003,1,120,1,125.70,0,0,1,0,0,0,43,0
1211,1,43,1,9556,1,140,1,128,1,0,0,0,0,0,32,0
1212,1,17,1,9238,1,123,1,113.20,0,0,0,1,0,1,20,0
1213,4,39,1,9500,19,133.10,1,120,0,0,0,1,0,1,35,0
1214,1,1,1,9670,1,130,1,117.80,1,0,0,1,0,0,21,0
1215,1,1,4,9500,1,126,1,121.30,1,0,0,1,0,1,18,0
1216,1,1,1,9500,1,176,1,169.70,0,0,0,1,0,1,18,0
1217,1,17,4,9238,1,124,1,117.70,1,0,0,1,0,0,18,0
1218,1,44,1,8014,39,120,1,121.80,1,0,0,1,0,0,22,0
1219,1,1,2,9500,1,140,1,128.30,1,0,0,1,0,0,19,0
1220,1,18,2,9147,1,143,1,132.20,1,0,0,1,0,1,18,0
1221,1,1,2,171,1,136,1,134.30,1,0,1,1,0,0,19,0
1222,1,1,1,9500,1,132,1,123.40,0,0,0,1,0,1,18,0
1223,2,39,1,9991,19,133.10,1,121.70,0,0,1,0,0,0,31,0
1224,2,39,1,8014,19,100,1,130,0,0,1,1,0,1,33,0
1225,1,1,3,9500,1,137,1,126.50,1,0,0,1,0,1,19,0
1226,1,17,1,9238,1,153,1,159.70,1,0,0,1,0,1,18,0
1227,1,1,1,9147,1,160,1,151.30,0,0,0,1,0,0,23,0
1228,1,17,1,9238,1,145,1,138,1,0,0,1,0,0,20,0
1229,1,1,5,9500,1,137,1,126.50,1,0,0,1,0,0,18,0
1230,1,53,1,9085,42,140,1,140,1,0,1,1,0,0,21,0
1231,1,1,1,9238,1,120,1,112.30,0,0,0,1,0,1,22,0
1232,1,1,1,9238,1,122,1,127.30,1,0,1,1,0,0,20,0
1233,1,7,1,9500,3,130,1,130,1,0,0,1,0,0,23,0
1234,1,17,2,9773,1,133.10,1,115,1,0,0,1,0,0,19,0
1235,1,17,6,9500,1,150,1,131.50,1,0,0,1,0,0,19,0
1236,1,39,1,9991,1,133.10,1,125.70,0,0,0,1,0,0,26,0
1237,1,1,6,9500,1,141,1,126.80,1,0,0,1,0,0,18,0
1238,1,18,1,9119,1,146,1,132.40,1,0,0,1,1,0,18,0
1239,1,44,1,9003,39,150,1,150,1,0,0,1,1,0,20,0
1240,1,1,1,9670,1,133.10,1,95,0,0,0,1,1,0,19,0
1241,1,43,1,9991,1,120,1,128.20,0,0,0,0,1,0,32,0
1242,2,39,1,9130,1,150,1,130,0,0,0,0,1,0,31,0
1243,1,39,1,9119,19,133.10,1,100,0,0,0,1,1,0,25,0
1244,1,42,1,9085,39,140,1,159.90,1,0,0,1,0,0,21,0
1245,2,43,1,9991,1,140,1,100,0,0,0,0,0,0,31,0
1246,2,39,1,9853,1,133.10,1,116.50,0,0,0,1,0,0,34,0
1247,1,1,1,9238,1,128,1,120,0,0,0,1,0,1,18,0
1248,1,1,3,9238,1,117,1,117,1,0,1,1,0,0,19,0
1249,1,53,1,9670,42,140,1,140,1,0,1,1,0,0,21,0
1250,1,1,2,9853,1,124,1,118.10,1,0,0,0,0,0,18,0
1251,1,1,1,9254,1,158,1,153.50,1,0,0,1,0,0,20,0
1252,1,43,1,9773,1,137,1,127.90,1,0,0,1,0,0,20,0
1253,1,17,3,9670,1,123,1,118.80,1,1,0,1,0,1,18,0
1254,1,1,1,9238,1,126,1,126.70,1,0,0,1,0,0,19,0
1255,1,43,1,9085,1,170,1,170,1,0,0,1,0,0,19,0
1256,4,39,1,9130,1,133.10,1,110,1,0,0,1,0,1,30,0
1257,1,17,1,9238,1,115,1,115,1,0,0,1,0,0,19,0
1258,1,1,3,9556,1,132,1,119,1,0,0,1,0,0,19,0
1259,1,1,4,9500,1,132,1,121.80,1,0,0,1,0,1,19,0
1260,1,1,1,9085,1,143,1,133.40,1,0,0,1,0,0,19,0
1261,1,1,3,9238,1,137,1,131.40,1,0,0,1,0,0,20,0
1262,1,42,1,9119,1,130,1,135,0,0,1,1,1,0,25,0
1263,1,1,2,9773,1,121,1,122.80,0,0,0,1,1,0,19,0
1264,2,39,1,9853,1,130,1,140,0,0,1,1,0,1,34,0
1265,1,18,2,9500,1,135,1,125.30,1,0,0,1,0,1,18,0
1266,1,1,6,9500,1,137,1,126.30,1,0,0,1,0,1,18,0
1267,1,1,1,9670,1,100,1,100,0,0,0,1,0,0,20,0
1268,1,17,2,9500,1,127,1,121.30,1,0,0,1,0,1,20,0
1269,1,53,1,9991,1,140,1,135,0,0,1,1,0,0,23,0
1270,1,39,1,9670,1,140,1,120,0,0,0,1,0,0,28,0
1271,1,17,1,9773,1,121,1,113.70,0,0,0,1,0,0,18,0
1272,1,43,1,9147,1,131,1,129.70,1,0,0,1,0,0,19,0
1273,2,1,1,9147,1,151,1,132.10,1,0,0,1,0,0,34,0
1274,2,51,1,9853,1,130,1,120.30,0,0,0,1,0,0,35,0
1275,1,7,1,9991,40,120,1,120,0,0,0,1,0,0,32,0
1276,1,17,2,9254,1,136,1,123.10,1,0,0,1,0,0,19,0
1277,1,17,5,9670,1,125,1,119.40,1,0,0,1,0,0,18,0
1278,2,39,1,9147,1,133.10,1,140,0,0,0,0,0,0,35,0
1279,1,39,1,8014,1,133.10,1,116.50,0,0,0,1,1,1,24,0
1280,1,17,1,9238,1,120,1,113,1,0,0,1,0,1,20,0
1281,1,1,3,9773,1,143,11,133.90,1,0,0,1,1,1,18,1
1282,1,1,3,9500,1,133.10,1,115.50,1,0,0,1,1,1,20,0
1283,1,17,5,9254,1,121,1,116.50,1,0,0,0,1,0,18,0
1284,1,1,1,9119,1,168,1,171.20,0,0,0,1,1,1,18,0
1285,1,1,1,9670,1,124,1,119.10,0,0,0,1,1,1,20,0
1286,1,17,2,9853,1,127,1,121.10,1,0,0,1,1,0,19,0
1287,1,1,2,9070,1,129,1,132.90,1,0,0,1,1,1,20,0
1288,1,1,1,9238,1,137,1,132.80,0,0,0,1,1,0,19,0
1289,1,1,1,9773,1,120,1,126.70,1,0,0,1,1,0,20,0
1290,1,1,1,9500,1,110,1,105.80,1,0,0,1,1,0,22,0
1291,1,17,2,9119,1,120,1,117.20,0,0,0,1,1,1,18,0
1292,1,1,1,9500,1,143,1,140,0,0,0,1,1,0,19,0
1293,1,44,1,9003,39,120,1,120,0,0,0,1,1,0,22,0
1294,1,17,5,9119,1,124,11,119.50,1,0,0,1,1,0,20,1
1295,2,39,1,9003,1,168,1,153.90,0,0,1,0,1,0,34,0
1296,2,39,1,8014,19,133.10,1,130,0,0,0,1,1,0,24,0
1297,1,39,2,9670,1,150,1,107,1,0,0,1,1,0,26,0
1298,1,39,1,9500,1,140,1,132.80,0,0,0,1,1,0,35,0
1299,1,1,1,9991,1,145,1,127.50,1,0,0,1,1,0,22,0
1300,1,18,1,9254,1,118,1,123.30,1,0,0,1,1,0,26,0
1301,1,17,1,9147,1,123,1,122,0,0,0,1,1,0,19,0
1302,1,1,5,9254,1,120,1,114.80,1,0,0,0,1,0,19,0
1303,1,44,1,171,39,140,1,140,0,0,1,1,1,0,20,0
1304,1,51,1,9670,1,126,1,111,0,0,1,1,1,0,21,0
1305,1,1,2,9773,1,137,1,133.20,1,0,0,1,0,1,19,0
1306,1,1,3,9773,1,130,1,123,1,0,0,1,0,0,18,0
1307,1,53,1,9003,42,150,1,150,0,0,0,1,0,1,23,0
1308,1,17,3,9147,1,147,1,132.30,1,0,0,1,0,1,18,0
1309,1,18,1,9500,1,140,1,126,1,0,0,1,0,0,18,0
1310,1,1,3,9500,1,132,1,119.30,1,0,0,1,0,0,19,0
1311,1,53,1,9147,42,130,1,133.80,1,0,0,1,0,0,21,0
1312,1,1,1,9085,1,130,1,126.50,1,0,0,1,0,1,18,0
1313,1,1,1,9773,1,151,1,138.40,1,0,0,1,0,1,24,0
1314,1,1,4,9500,1,144,1,129,1,0,0,1,0,0,18,0
1315,1,1,1,9670,1,127,1,118.30,1,0,0,1,0,0,18,0
1316,1,17,2,9500,1,131,1,129.80,1,0,0,1,0,0,20,0
1317,1,17,2,9085,1,123,1,113.60,1,0,0,1,0,0,19,0
1318,1,1,5,9773,1,130,1,128.30,1,0,0,0,0,1,18,0
1319,1,43,1,9254,1,130,1,130,0,0,0,1,0,1,19,0
1320,1,17,2,9853,1,131,1,121.90,1,0,0,1,0,0,19,0
1321,1,1,5,9238,3,135,1,129.40,0,0,1,1,0,0,18,0
1322,1,1,2,9853,1,123,1,115.30,1,0,0,1,0,0,20,0
1323,1,1,5,9500,1,145,1,125.50,1,0,0,1,0,1,18,0
1324,1,17,6,9556,1,118,1,117.80,1,0,0,1,0,1,19,0
1325,1,17,3,9147,1,125,1,118.70,1,0,0,1,0,0,18,0
1326,1,1,2,9500,1,152,1,139,1,0,0,1,0,0,18,0
1327,1,1,1,9085,1,101,1,98.90,1,0,0,1,0,0,21,0
1328,1,17,1,9254,1,137,1,137.70,1,0,1,0,0,0,19,0
1329,1,1,4,9500,1,123,1,113.60,1,0,0,1,0,0,21,0
1330,1,1,1,9085,1,120,1,113.40,0,0,0,1,0,0,18,0
1331,1,17,3,9556,1,131,1,128.50,0,0,0,1,0,1,18,0
1332,1,1,1,9500,1,141,1,142.80,0,0,0,1,0,0,18,0
1333,1,1,1,9130,1,144,1,137.70,0,0,0,0,0,0,23,0
1334,1,1,1,9238,1,107,1,103.50,1,0,0,1,0,0,20,0
1335,1,1,1,9500,1,133,1,123.20,0,0,0,1,0,0,18,0
1336,1,17,2,9853,1,126,1,126,1,0,0,1,0,0,19,0
1337,1,39,1,9500,1,133.10,1,121.70,0,0,0,1,0,1,27,0
1338,1,17,1,9147,1,147,1,142.80,1,0,1,0,0,1,19,0
1339,1,43,1,9130,1,120,1,120,1,0,0,1,0,0,21,0
1340,1,18,1,9500,1,130,1,119.30,1,0,0,1,0,1,19,0
1341,1,44,1,9238,1,120,1,121,0,0,0,1,0,1,21,0
1342,1,1,5,9773,1,138,1,139.40,1,0,0,1,0,0,18,0
1343,1,17,1,9085,1,124,1,113.90,1,0,0,1,0,1,20,0
1344,1,1,1,9853,1,133,1,124.60,1,0,0,1,0,1,18,0
1345,1,17,1,9070,1,122,1,123.80,1,0,1,0,0,1,18,0
1346,1,1,3,9085,1,138,1,126.30,1,0,0,1,0,0,18,0
1347,1,17,4,9773,1,134,1,120.40,1,0,0,1,0,1,18,0
1348,1,1,3,9500,1,128,1,120.50,1,0,0,1,0,1,19,0
1349,1,53,1,9085,42,140,1,144.90,1,0,1,0,0,0,23,0
1350,1,39,1,9085,19,133.10,1,139.90,1,0,0,1,0,1,24,0
1351,1,1,1,171,1,142,1,133.30,1,0,0,1,0,0,19,0
1352,1,1,3,9500,1,141,1,126,1,0,0,1,0,0,18,0
1353,1,1,2,9070,1,145,1,133.50,0,0,0,1,0,0,19,0
1354,1,17,2,9853,1,145,1,127.90,1,0,0,1,0,0,19,0
1355,1,1,1,9238,1,108,1,105.90,0,0,0,1,0,1,20,0
1356,1,1,1,9085,1,132,1,124.30,0,0,0,1,0,0,20,0
1357,1,39,1,9773,1,140,1,102.50,0,0,0,1,0,0,26,0
1358,1,39,1,9254,19,133.10,1,97,0,0,1,0,1,0,36,0
1359,1,17,1,171,1,128,1,134.70,0,0,0,0,1,0,19,0
1360,1,42,1,9119,1,120,1,113.80,0,0,0,0,1,0,27,0
1361,1,1,4,9119,1,120,1,116.90,0,0,0,1,1,0,18,0
1362,1,1,4,9500,1,139,1,124,1,0,0,1,1,1,18,0
1363,1,39,1,9070,1,139.30,1,117.50,0,0,0,1,1,0,28,0
1364,1,44,1,171,39,150,1,154.80,1,0,0,1,1,0,21,0
1365,1,1,1,9500,1,138,1,141,0,0,0,1,1,0,19,0
1366,1,39,1,9670,9,133.10,1,120,0,0,1,0,1,0,26,0
1367,1,51,1,9119,1,136,1,133.60,1,0,0,1,1,0,20,0
1368,1,1,6,9500,1,134,1,122,1,0,0,1,1,0,19,0
1369,1,1,1,9147,1,140,1,120,1,0,0,1,1,0,21,0
1370,1,53,1,9670,42,110,1,114.20,0,0,0,1,1,1,23,0
1371,1,39,1,8014,38,133.10,1,95.50,0,0,0,1,1,0,29,0
1372,1,1,1,9500,1,129,1,120,0,0,0,1,1,0,20,0
1373,1,1,1,9238,1,116,1,111.10,0,0,0,1,1,0,18,0
1374,1,1,1,9773,1,130,1,128.60,1,0,0,1,1,0,19,0
1375,1,7,1,9556,3,130,1,130,0,0,0,0,1,0,23,0
1376,1,1,1,171,1,116,1,111.10,0,0,0,1,1,0,21,0
1377,1,17,1,9147,1,136,1,122.70,1,0,0,1,1,0,18,0
1378,1,1,1,171,1,147,1,134.40,1,0,0,1,1,1,18,0
1379,1,1,5,9070,1,117,1,131,1,0,1,0,1,0,21,0
1380,1,51,1,9238,1,141,1,125,0,0,0,1,1,0,22,0
1381,1,18,1,9556,1,133.10,1,106,1,0,0,1,1,0,21,0
1382,1,39,1,9500,1,133.10,1,128,1,0,0,0,1,0,32,0
1383,1,7,1,9003,3,120,1,120,1,0,0,1,1,0,27,0
1384,1,1,1,9500,1,148,1,134.80,1,0,0,1,1,0,18,0
1385,1,39,1,9070,1,130,1,112,1,0,0,1,1,1,24,0
1386,1,1,1,9130,1,120,1,116.10,1,0,0,1,1,0,22,0
1387,1,43,1,9130,1,120,1,120,1,0,0,0,1,0,22,0
1388,1,1,3,9147,1,133,1,119.70,1,0,0,1,1,0,19,0
1389,1,17,6,9119,1,129,1,117.10,1,0,0,1,1,0,19,0
1390,1,1,2,9085,1,118,1,112.40,1,0,0,1,1,0,21,0
1391,1,1,2,9500,1,140,1,131,1,0,0,1,0,1,18,0
1392,1,1,2,9254,1,127,1,130.90,1,0,0,1,0,0,18,0
1393,1,1,1,171,1,131,1,134.90,1,0,1,1,0,0,20,0
1394,1,17,1,9238,1,132,1,127.10,1,0,0,1,0,0,19,0
1395,1,17,5,9773,1,113,1,110.20,1,0,1,1,0,0,19,0
1396,1,17,1,9254,1,115,1,108.70,1,0,0,1,0,1,18,0
1397,1,1,1,9130,1,133.10,1,138,1,0,0,1,0,0,20,0
1398,1,44,1,9070,39,150,1,147.70,0,0,1,1,0,1,22,0
1399,2,39,1,9556,19,133.10,1,123,0,0,0,1,0,0,31,0
1400,1,17,1,9853,1,141,1,142.80,0,0,0,1,0,1,19,0
1401,1,1,2,171,1,140,1,138.30,1,0,0,1,0,0,18,0
1402,1,1,2,9254,1,136,1,125.20,1,0,0,1,0,1,18,0
1403,1,1,1,9085,1,140,1,141.80,0,0,0,1,0,0,21,0
1404,1,17,5,9500,1,143,1,130.60,1,0,0,1,0,1,18,0
1405,1,44,1,9147,39,130,22,130,0,0,1,0,1,0,25,1
1406,1,15,1,9119,1,133.10,41,100,0,0,1,1,1,0,21,1
1407,1,18,2,9500,1,129,1,119,1,0,0,1,0,1,19,0
1408,1,1,2,9773,1,132,1,124.30,1,0,0,1,0,0,19,0
1409,1,17,1,9254,1,118,1,122.20,1,0,0,1,0,0,22,0
1410,1,15,1,9147,1,150,1,150,0,0,0,1,1,0,19,0
1411,1,39,1,8014,19,133.10,1,135.50,0,0,0,1,0,0,58,0
1412,1,16,2,9238,1,122,1,127.30,1,0,0,1,0,1,19,0
1413,1,43,1,9670,1,127,22,127,1,0,0,1,1,0,23,1
1414,1,1,2,9773,1,122,1,126.90,1,0,0,1,0,1,19,0
1415,1,18,3,9500,1,131,1,127.50,1,0,0,1,0,0,18,0
1416,1,1,2,9085,1,130,1,122,0,0,0,1,0,0,20,0
1417,1,17,5,9085,1,130,1,115.80,0,0,0,0,0,0,18,0
1418,1,17,1,9670,1,130,1,121.60,0,0,0,1,0,0,18,0
1419,1,17,4,9147,1,122,1,116.40,1,0,1,1,0,1,18,0
1420,1,39,1,9130,1,114,1,120,0,0,0,1,0,0,24,0
1421,1,17,4,9853,1,143,1,127.30,1,0,0,1,0,0,18,0
1422,1,1,3,9147,1,127,1,123.50,1,0,0,1,0,1,19,0
1423,1,17,3,9238,1,141,1,125.60,1,0,0,1,0,1,19,0
1424,1,1,1,9254,1,129,1,118.50,1,0,0,1,0,0,18,0
1425,1,1,2,9130,1,140,1,129.50,1,0,0,1,0,0,18,0
1426,1,1,1,171,1,137,1,134.60,1,0,0,1,0,1,19,0
1427,1,44,1,9085,1,140,1,140,0,0,0,1,0,0,22,0
1428,1,1,1,9254,1,143,1,133.20,1,0,0,1,0,0,19,0
1429,3,17,1,9238,1,138,1,133.50,1,0,0,1,0,1,21,0
1430,1,17,1,9773,1,120,1,117.90,1,0,0,1,0,1,21,0
1431,1,1,3,9500,1,144,1,128,1,0,0,1,0,1,18,0
1432,1,1,5,9853,1,123,1,113.20,1,0,0,1,0,0,20,0
1433,1,1,3,9254,1,129,1,122,1,0,0,1,0,1,18,0
1434,1,16,3,9070,1,152,1,156.90,1,0,0,1,0,0,19,0
1435,1,1,2,9500,1,130,1,125.10,1,0,0,1,0,1,18,0
1436,1,15,1,9147,1,133.10,41,100,0,0,1,0,1,0,26,1
1437,1,15,1,9119,1,160,32,160,0,0,1,1,0,0,19,1
1438,2,39,1,8014,1,140,1,101,0,0,0,1,0,0,35,0
1439,1,18,1,9670,1,133,1,121.50,1,0,0,1,0,1,19,0
1440,1,1,1,9085,1,138,1,126.80,1,0,0,1,1,0,18,0
1441,1,1,5,9670,1,142,1,132.90,0,0,0,1,1,0,19,0
1442,1,1,1,171,1,115,1,134.30,1,0,0,1,1,0,25,0
1443,1,17,6,9254,1,125,1,120.50,1,0,0,1,1,0,18,0
1444,1,17,1,9003,1,170,1,144.10,1,0,1,0,1,0,26,0
1445,1,43,1,9991,1,140,1,100,0,0,0,1,1,0,34,0
1446,1,1,2,9254,1,110,1,114.80,1,0,0,0,1,0,18,0
1447,1,1,1,171,1,114,1,111.90,0,0,0,0,1,0,18,0
1448,1,17,3,9119,1,138,1,125.40,1,0,0,1,1,1,18,0
1449,1,44,1,9003,39,140,1,140,0,0,0,1,1,0,20,0
1450,1,44,1,9070,39,140,1,140,0,0,0,1,1,0,25,0
1451,1,17,1,9130,1,132,1,127.80,0,0,0,1,1,0,18,0
1452,1,1,1,9003,1,148,1,131.60,1,0,0,1,1,0,19,0
1453,1,1,1,171,1,132,1,119.40,1,0,0,1,1,0,20,0
1454,1,18,2,9238,1,126,1,129.90,1,0,0,1,1,1,20,0
1455,1,1,1,9119,1,121,1,114,0,0,0,1,1,0,20,0
1456,1,1,2,9147,1,120,1,113.40,1,0,0,1,1,1,19,0
1457,1,1,1,9147,1,123,1,117.80,0,0,0,1,1,0,20,0
1458,1,1,6,9500,1,122,1,114.30,1,0,0,1,1,0,18,0
1459,1,1,1,9670,1,136,1,129.70,1,0,0,1,1,0,19,0
1460,1,18,1,9147,1,119,1,112,1,0,0,0,1,0,20,0
1461,1,39,1,9670,1,120,1,140,0,0,0,1,1,0,24,0
1462,1,44,1,9003,39,150,1,150,1,0,0,1,1,0,20,0
1463,1,1,3,9670,1,121,1,122.40,1,0,0,1,1,0,19,0
1464,1,51,1,9119,1,140,1,150,0,0,0,1,1,0,23,0
